year,month_idx,temp_anomaly,temp_absolute,month
2001,11,1.19,7.3100000000000005,Nov
2001,12,0.8370000000000001,4.507,Dec
2002,1,1.403,4.023,Jan
2002,2,1.483,4.713,Feb
2002,3,1.443,6.773,Mar
2002,4,0.871,9.231,Apr
2002,5,0.865,12.235,May
2002,6,0.535,14.065,Jun
2002,7,0.922,15.332,Jul
2002,8,0.637,14.567,Aug
2002,9,0.825,12.944999999999999,Sep
2002,10,0.716,9.975999999999999,Oct
2002,11,0.779,6.899,Nov
2002,12,0.373,4.043,Dec
2003,1,1.361,3.981,Jan
2003,2,0.87,4.1,Feb
2003,3,0.7190000000000001,6.049,Mar
2003,4,0.7979999999999999,9.158,Apr
2003,5,0.7759999999999999,12.145999999999999,May
2003,6,0.47600000000000003,14.006,Jun
2003,7,0.5589999999999999,14.969,Jul
2003,8,0.7659999999999999,14.696,Aug
2003,9,0.7959999999999999,12.915999999999999,Sep
2003,10,1.159,10.419,Oct
2003,11,0.5920000000000001,6.712,Nov
2003,12,1.47,5.14,Dec
2004,1,0.9079999999999999,3.528,Jan
2004,2,1.276,4.506,Feb
2004,3,0.9940000000000001,6.324,Mar
2004,4,0.885,9.245,Apr
2004,5,0.195,11.565,May
2004,6,0.354,13.883999999999999,Jun
2004,7,-0.105,14.305,Jul
2004,8,0.272,14.202,Aug
2004,9,0.524,12.643999999999998,Sep
2004,10,0.861,10.121,Oct
2004,11,1.192,7.312,Nov
2004,12,0.601,4.271,Dec
2005,1,1.183,3.803,Jan
2005,2,0.7,3.9299999999999997,Feb
2005,3,1.217,6.547000000000001,Mar
2005,4,1.261,9.620999999999999,Apr
2005,5,0.85,12.219999999999999,May
2005,6,0.9259999999999999,14.456,Jun
2005,7,0.768,15.178,Jul
2005,8,0.603,14.533,Aug
2005,9,1.102,13.222,Sep
2005,10,1.3430000000000002,10.603,Oct
2005,11,1.297,7.417,Nov
2005,12,1.209,4.879,Dec
2006,1,0.655,3.2750000000000004,Jan
2006,2,1.196,4.426,Feb
2006,3,0.995,6.325,Mar
2006,4,0.677,9.036999999999999,Apr
2006,5,0.39899999999999997,11.768999999999998,May
2006,6,0.895,14.424999999999999,Jun
2006,7,0.627,15.037,Jul
2006,8,0.97,14.9,Aug
2006,9,0.7509999999999999,12.870999999999999,Sep
2006,10,1.0270000000000001,10.286999999999999,Oct
2006,11,0.83,6.95,Nov
2006,12,1.318,4.9879999999999995,Dec
2007,1,1.949,4.569,Jan
2007,2,0.996,4.226,Feb
2007,3,1.158,6.4879999999999995,Mar
2007,4,1.4580000000000002,9.818,Apr
2007,5,1.139,12.508999999999999,May
2007,6,0.7609999999999999,14.290999999999999,Jun
2007,7,0.797,15.207,Jul
2007,8,0.8320000000000001,14.762,Aug
2007,9,0.82,12.94,Sep
2007,10,1.081,10.341,Oct
2007,11,0.956,7.0760000000000005,Nov
2007,12,0.848,4.518,Dec
2008,1,0.21100000000000002,2.831,Jan
2008,2,0.35,3.58,Feb
2008,3,1.575,6.905,Mar
2008,4,0.919,9.279,Apr
2008,5,0.665,12.035,May
2008,6,0.61,14.139999999999999,Jun
2008,7,0.755,15.165000000000001,Jul
2008,8,0.44799999999999995,14.378,Aug
2008,9,0.688,12.808,Sep
2008,10,1.128,10.388,Oct
2008,11,1.0959999999999999,7.216,Nov
2008,12,0.7070000000000001,4.377,Dec
2009,1,1.0659999999999998,3.686,Jan
2009,2,0.875,4.105,Feb
2009,3,0.738,6.068,Mar
2009,4,0.9620000000000001,9.322,Apr
2009,5,0.7290000000000001,12.099,May
2009,6,0.6509999999999999,14.181,Jun
2009,7,0.805,15.215,Jul
2009,8,0.732,14.661999999999999,Aug
2009,9,1.036,13.155999999999999,Sep
2009,10,0.856,10.116,Oct
2009,11,0.904,7.024,Nov
2009,12,0.633,4.303,Dec
2010,1,1.1179999999999999,3.738,Jan
2010,2,1.182,4.412,Feb
2010,3,1.4080000000000001,6.738,Mar
2010,4,1.301,9.661,Apr
2010,5,1.03,12.399999999999999,May
2010,6,0.857,14.386999999999999,Jun
2010,7,0.7929999999999999,15.203,Jul
2010,8,0.8540000000000001,14.783999999999999,Aug
2010,9,0.755,12.875,Sep
2010,10,1.18,10.44,Oct
2010,11,1.3519999999999999,7.4719999999999995,Nov
2010,12,0.63,4.3,Dec
2011,1,0.6629999999999999,3.283,Jan
2011,2,0.531,3.761,Feb
2011,3,0.779,6.109,Mar
2011,4,1.122,9.482,Apr
2011,5,0.612,11.982,May
2011,6,0.833,14.363,Jun
2011,7,1.057,15.467,Jul
2011,8,1.081,15.011,Aug
2011,9,0.802,12.921999999999999,Sep
2011,10,1.081,10.341,Oct
2011,11,0.684,6.804,Nov
2011,12,0.975,4.645,Dec
2012,1,0.529,3.149,Jan
2012,2,0.40299999999999997,3.633,Feb
2012,3,0.69,6.02,Mar
2012,4,1.317,9.677,Apr
2012,5,1.217,12.587,May
2012,6,0.9540000000000001,14.484,Jun
2012,7,0.643,15.053,Jul
2012,8,0.792,14.722,Aug
2012,9,0.922,13.042,Sep
2012,10,1.1520000000000001,10.411999999999999,Oct
2012,11,1.021,7.141,Nov
2012,12,0.42700000000000005,4.0969999999999995,Dec
2013,1,1.0590000000000002,3.6790000000000003,Jan
2013,2,1.001,4.231,Feb
2013,3,0.9279999999999999,6.258,Mar
2013,4,0.6940000000000001,9.054,Apr
2013,5,0.8220000000000001,12.192,May
2013,6,1.0270000000000001,14.556999999999999,Jun
2013,7,0.569,14.979,Jul
2013,8,0.8220000000000001,14.751999999999999,Aug
2013,9,1.0270000000000001,13.146999999999998,Sep
2013,10,0.976,10.236,Oct
2013,11,1.301,7.421,Nov
2013,12,1.023,4.693,Dec
2014,1,1.11,3.7300000000000004,Jan
2014,2,0.27899999999999997,3.509,Feb
2014,3,1.048,6.378,Mar
2014,4,1.227,9.587,Apr
2014,5,1.189,12.559,May
2014,6,0.7909999999999999,14.321,Jun
2014,7,0.449,14.859,Jul
2014,8,0.961,14.891,Aug
2014,9,0.973,13.093,Sep
2014,10,1.056,10.315999999999999,Oct
2014,11,0.569,6.689,Nov
2014,12,1.1740000000000002,4.844,Dec
2015,1,1.2570000000000001,3.8770000000000002,Jan
2015,2,1.439,4.6690000000000005,Feb
2015,3,1.425,6.755,Mar
2015,4,0.955,9.315,Apr
2015,5,0.9690000000000001,12.338999999999999,May
2015,6,0.963,14.492999999999999,Jun
2015,7,0.622,15.032,Jul
2015,8,0.835,14.765,Aug
2015,9,0.861,12.981,Sep
2015,10,1.4909999999999999,10.751,Oct
2015,11,1.2819999999999998,7.402,Nov
2015,12,1.784,5.454,Dec
2016,1,1.577,4.197,Jan
2016,2,2.162,5.3919999999999995,Feb
2016,3,2.136,7.466,Mar
2016,4,1.805,10.165,Apr
2016,5,1.238,12.607999999999999,May
2016,6,0.8340000000000001,14.363999999999999,Jun
2016,7,0.887,15.297,Jul
2016,8,1.369,15.299,Aug
2016,9,1.01,13.129999999999999,Sep
2016,10,0.997,10.257,Oct
2016,11,1.045,7.165,Nov
2016,12,1.2209999999999999,4.891,Dec
2017,1,1.52,4.140000000000001,Jan
2017,2,1.719,4.949,Feb
2017,3,1.808,7.138,Mar
2017,4,1.252,9.612,Apr
2017,5,1.172,12.542,May
2017,6,0.7979999999999999,14.328,Jun
2017,7,0.9440000000000001,15.354000000000001,Jul
